d	manage esil pin hooks (see 'e cmd.esil.pin')	管理 esil pin 钩子（参见 'e cmd.esil.pin'）
d	manage file descriptors for child process	管理子进程的文件描述符
d	manage flagspaces	管理标志空间
d	manage global variables	管理全局变量
d	manage map names	管理映射名称
d	manage meta-spaces to filter comments, etc..	管理元空间以过滤注释等。
d	manage noreturn function attributes and marks	管理 noreturn 函数属性和标记
d	manage notes associated with the project	管理与项目关联的笔记
d	manage refs/xrefs (see also afx?)	管理引用/交叉引用（另见 afx?）
d	manage register arenas	管理寄存器 arena
d	manage register arenas. see ara?	管理寄存器 arena。参见 ara?
d	manage scripting macros	管理脚本宏
d	manage trace sessions, used for step back (EXPERIMENTAL)	管理跟踪会话，用于回退（实验性）
d	manage type analysis annotations	管理类型分析注释
d	manage zignature files	管理 zignature 文件
d	manage zignspaces	管理 zignspace
d	manipulate args, registers and variables in function	在函数中操作参数、寄存器和变量
d	manipulate bp based arguments/locals	操作基于 bp 的参数/局部变量
d	manipulate breakpoints by index	按索引操作断点
d	manipulate register based arguments	操作基于寄存器的参数
d	manipulate sp based arguments/locals	操作基于 sp 的参数/局部变量
d	manually set calling convention for current function	手动设置当前函数的调用约定
d	map address (lowest map address)	映射地址（最低映射地址）
d	map base address	映射基地址
d	map distance comparing current offset and map.addr	比较当前偏移量和 map.addr 的映射距离
d	map each bit of the number as flag string index	将数值的每一位映射为标志字符串索引
d	map end address	映射结束地址
d	map file at 0x4000	在 0x4000 处映射文件
d	map raw 'file' at 0x4000 (no r_bin involved)	在 0x4000 处映射原始 'file'（不涉及 r_bin）
d	map raw file at addr with vsize (no r_bin involved)	在 addr 处映射原始文件，带 vsize（不涉及 r_bin）
d	map size	映射大小
d	mark immediate as a type offset (deprecated, moved to "aho")	将立即数标记为类型偏移（已弃用，移至 "aho"）
d	match ins1 followed by ins2 in linear disasm	在线性反汇编中匹配 ins1 后跟 ins2
d	match regular expression	匹配正则表达式
d	math ops	数学运算
d	max size of block	块的最大大小
d	maximal address (last basic block + size)	最大地址（最后一个基本块 + 大小）
d	memreads	内存读取
d	memwrites	内存写入
d	mem{reads,writes} with PIC only fetch the offset	mem{reads,writes} 在 PIC 下仅获取偏移
d	merge current function into 0x100003d74	将当前函数合并到 0x100003d74
d	merge current selected binfile into previous binfile (id-1)	将当前选定的 binfile 合并到前一个 binfile（id-1）
d	merge two functions	合并两个函数
d	mermaid (append 'a' to include asm)	mermaid（追加 'a' 以包含汇编）
d	min/max/number of unique bytes in block	块中唯一字节的最小/最大/数量
d	minimal address (lowest basic block)	最小地址（最低基本块）
d	misc help for '@' (seek), '~' (grep) (see ~?""?)	'@'（定位）、'~'（过滤）的杂项帮助（见 ~?""）
d	mmc  Mountpoint Miknight Commander	mmc  挂载点 Miknight Commander
d	modify hardware breakpoint	修改硬件断点
d	modify opcode (change conditional of jump. nop, etc) (RArch.patch)	修改操作码（更改跳转的条件。nop 等）（RArch.patch）
d	modify the current offset to a custom value	将当前偏移修改为自定义值
d	module	模块
d	mount ext2 fs at /mnt with delta 0 on IO	以增量 0 在 IO 上于 /mnt 挂载 ext2 文件系统
d	mount filesystems and inspect its contents	挂载文件系统并检查其内容
d	mount fs at /mnt with autodetect fs and current offset	以自动检测文件系统和当前偏移在 /mnt 挂载文件系统
d	mount fs with plugin options	使用插件选项挂载文件系统
d	move cursor to column 10, row 20	将光标移动到第 10 列、第 20 行
d	move flag at current offset to new address	将当前偏移处的标志移动到新地址
d	move flags at given address to the current flagspace	将给定地址处的标志移动到当前标志空间
d	move flags matching 'flag' to relative addr	将匹配 'flag' 的标志移动到相对地址
d	move map to the given address	将映射移动到给定地址
d	move,lea,li	移动/装载/立即数
d	multiple write operations	多种写操作
d	multiply	乘法
d	multiply and assign a *= b	乘法并赋值 a *= b
d	name/signum resolver	名称/信号编号解析器
d	negate all bits	取反所有位
d	negate grep	反向过滤
d	next char is a pointer (honors asm.bits)	下一个字符是指针（遵循 asm.bits）
d	next char specifies size of signed value (1, 2, 4 or 8 byte(s))	下一个字符指定有符号值的大小（1、2、4 或 8 字节）
d	next char specifies size of unsigned value (1, 2, 4 or 8 byte(s))	下一个字符指定无符号值的大小（1、2、4 或 8 字节）
d	no args = show current trace tag, otherwise set the color	无参数 = 显示当前跟踪标签，否则设置颜色
d	nop	空操作
d	nop current opcode	nop 当前操作码
d	normal output to display binary headers	正常输出以显示二进制头
d	not all archs are supported and not all commands work on all archs	并非所有架构都受支持，且并非所有命令在所有架构上都能工作
d	nth call	第 n 次调用
d	nth jump	第 n 次跳转
d	nth xref	第 n 个交叉引用
d	null terminated string	以 null 结尾的字符串
d	null terminated wide string	以 null 结尾的宽字符串
d	number of 0x00 bytes for each filesize/blocksize	每个文件大小/块大小的 0x00 字节数
d	number of 0xFF bytes for each filesize/blocksize	每个文件大小/块大小的 0xFF 字节数
d	number of basic blocks	基本块数量
d	number of bytes with value '0'	值为 '0' 的字节数
d	number of bytes with value 0xFF	值为 0xFF 的字节数
d	number of caller functions	调用者函数数量
d	number of calls per block	每块的调用数
d	number of chars in strings in block	块中字符串的字符数
d	number of chars in strings in block (same as pzs)	块中字符串的字符数（与 pzs 相同）
d	number of cross references	交叉引用数量
d	number of edges between basic blocks	基本块之间的边数
d	number of flags and marks in block	块中标志和标记的数量
d	number of flags and marks in block (same as pzf)	块中标志和标记的数量（与 pzf 相同）
d	number of function arguments	函数参数数量
d	number of invalid instructions per block	每块无效指令的数量
d	number of jumps and conditional jumps in block	块中跳转和条件跳转的数量
d	number of local variables	局部变量数量
d	number of printable bytes for each filesize/blocksize	每个文件大小/块大小的可打印字节数
d	number of printable chars	可打印字符数
d	number of syscall and privileged instructions	系统调用和特权指令的数量
d	number of unique bytes in block	块中唯一字节数
d	numeric argument can be an expression	数值参数可以是表达式
d	octal value (4 byte)	八进制值（4 字节）
d	offset of flag	标志的偏移量
d	omit the STDERR output of 'cmd'	忽略 'cmd' 的标准错误输出
d	on signal SKIP handler or CONT into	收到信号时跳过处理程序或 CONT 进入
d	only print the summary for the current function (see pds)	仅打印当前函数的摘要（参见 pds）
d	only trace given addresses	仅跟踪给定地址
d	opcode decoding information in json	以 json 显示操作码解码信息
d	opcode immediate value (e.g. lui a0,0x8010 => 0x8010)	操作码立即数值（例如 lui a0,0x8010 => 0x8010）
d	opcode-bytes code graph diff	操作码字节代码图差异
d	open Calling Convention sdb profile from given path	从给定路径打开调用约定 sdb 配置文件
d	open FLIRT file and dump	打开 FLIRT 文件并转储
d	open FLIRT file and get sig commands (zfz flirt_file > zignatures.sig)	打开 FLIRT 文件并获取 sig 命令（zfz flirt_file > zignatures.sig）
d	open [file] file in read-only	以只读方式打开 [file] 文件
d	open a basic shell (aims to support basic posix syntax)	打开基本 shell（旨在支持基本 posix 语法）
d	open a file in read-write mode	以读写模式打开文件
d	open a file or URL with the system handler	使用系统处理程序打开文件或 URL
d	open a malloc://[len] copying the bytes from current offset	打开 malloc://[len] 并从当前偏移复制字节
d	open a shell or run command in the project directory	打开 shell 或在项目目录中运行命令
d	open bin info from the given address	从给定地址打开 bin 信息
d	open cfg.editor and interpret tmp file	打开 cfg.editor 并解释执行临时文件
d	open cfg.editor to change the value of var	打开 cfg.editor 以更改变量的值
d	open cfg.editor to define new types	打开 cfg.editor 以定义新类型
d	open cfg.editor to edit the clipboard	打开 cfg.editor 以编辑剪贴板
d	open cfg.editor to edit types	打开 cfg.editor 以编辑类型
d	open cfg.editor to load types	打开 cfg.editor 以加载类型
d	open cfg.editor with given 'file'	使用给定 'file' 打开 cfg.editor
d	open core file, like relaunching r2	打开 core 文件，类似重新启动 r2
d	open editor and run the r2 commands saved in the file	打开编辑器并运行文件中保存的 r2 命令
d	open editor to change the user rc file or [file]	打开编辑器以更改用户 rc 文件或 [file]
d	open file and load bin info at given address	打开文件并在给定地址加载 bin 信息
d	open file as read-only (r--); addr = use as char* for path	以只读方式打开文件（r--）；addr = 将路径用作 char*
d	open file at optional address	在可选地址打开文件
d	open file in rw mode without parsing headers	以 rw 模式打开文件而不解析头
d	open file into namespace	将文件打开到命名空间
d	open file without creating any map	打开文件而不创建任何映射
d	open file without creating any map or parsing headers with rbin)	打开文件而不创建任何映射或用 rbin 解析头
d	open filesystem shell at /mnt (or fs.cwd if not defined)	在 /mnt 打开文件系统 shell（如果未定义则使用 fs.cwd）
d	open given file into a malloc://	将给定文件打开到 malloc://
d	open next file	打开下一个文件
d	open next file rotating	循环打开下一个文件
d	open previous file	打开上一个文件
d	open priorizing fd	打开优先 fd
d	open process (reload, alias for 'oo')	打开进程（重新加载，'oo' 的别名）
d	open project (formerly Po)	打开项目（以前为 Po）
d	open remote session with host 'fd', 'q' to quit	以主机 'fd' 打开远程会话，'q' 退出
d	open the file test in 'cfg.editor'	在 'cfg.editor' 中打开文件 test
d	open the given resource as a new file (copied into malloc://)	将给定资源作为新文件打开（复制到 malloc://）
d	open visual panels	打开可视化面板
d	open/create file as read-write (rw-); addr = use as char* for path	以读写方式打开/创建文件（rw-）；addr = 将路径用作 char*
d	optionally you can specify address instead of current seek	可选地，你可以指定地址而不是当前 seek
d	other:	其他:
d	output C (or python) format	输出 C（或 python）格式
d	output names are sanitized and existing files are never overwritten	输出名称已清理，且现有文件绝不覆盖
d	output of command in JSON format (pdj)	以 JSON 格式输出命令（pdj）
d	output of command in r2 script format (CC*)	以 r2 脚本格式输出命令（CC*）
d	output r2 command for displaying the value of args/locals in the debugger	输出用于在调试器中显示参数/局部变量值的 r2 命令
d	output r2 command to add args/locals to flagspace	输出将参数/局部变量添加到标志空间的 r2 命令
d	output radare commands	输出 radare 命令
d	output redirection	输出重定向
d	output the last n lines of a file (default n=5)	输出文件的最后 n 行（默认 n=5）
d	override call/jump address	覆盖 call/jump 地址
d	override esil.cmd.pin for this pin name	为此 pin 名称覆盖 esil.cmd.pin
d	override fallback address for call	覆盖 call 的回退地址
d	pa:assemble  pa[dD]:disasm or pae: esil from hex	pa:汇编  pa[dD]:反汇编 或 pae: 从十六进制得到 esil
d	panels mode	面板模式
d	parameter can be negative	参数可以为负
d	parse C-like output from decompiler	解析反编译器的类 C 输出
d	parse gdb register profile and dump an r2 profile string	解析 gdb 寄存器配置文件并转储 r2 配置文件字符串
d	parse gopclntab and show header plus recovered functions	解析 gopclntab 并显示头部及恢复的函数
d	paste contents of clipboard at current seek	在当前 seek 处粘贴剪贴板内容
d	paste contents of clipboard to 0x3344	将剪贴板内容粘贴到 0x3344
d	peek from random position	从随机位置窥视
d	peek some from random position	从随机位置窥视一些内容
d	peek word of N bytes from popped address	从弹出的地址窥视 N 字节的字
d	perform a table query on strings listing	对字符串列表执行表查询
d	perform binary operation (dump, resize, change sections, ...)	执行二进制操作（转储、调整大小、更改段等）
d	perform deeper analysis, most common use	执行更深入的分析，最常见的用法
d	perform emulated debugger step	执行模拟调试器单步
d	perform sdb query	执行 sdb 查询
d	perform sdb query on ESIL.info	在 ESIL.info 上执行 sdb 查询
d	perform syscall/ queries	执行 syscall/ 查询
d	perform zoom to the given text width on the buffer	将缓冲缩放至给定文本宽度
d	performs a modification on current opcode	对当前操作码执行修改
d	pid of children (only in debug)	子进程的 pid（仅在调试中）
d	pin current function (set/unset/list pinned functions)	固定（pin）当前函数（设置/取消/列出固定函数）
d	pin using emoji or emoji name	使用 emoji 或 emoji 名称进行 pin
d	pipe output of command to file	将命令输出管道到文件
d	pipe output of command to file in HTML	以 HTML 将命令输出管道到文件
d	pipe output of command to program	将命令输出管道到程序
d	pipe output to command (pd|less) (.dr*)	将输出管道到命令（pd|less）（.dr*）
d	pipe through multiple system programs	通过多个系统程序进行管道传递
d	plaintext summary of args at call [addr]	调用 [addr] 处参数的纯文本摘要
d	pointer read/write data/values (see ?v, wx, wv)	指针读写数据/值（见 ?v、wx、wv）
d	pointer reference (2, 4 or 8 bytes)	指针引用（2、4 或 8 字节）
d	poke some at random position	在随机位置写入一些内容
d	pop	弹出
d	pop (discard) last write cache layer	弹出（丢弃）最后一个写缓存层
d	pop dir off top of stack and cd to it	弹出栈顶目录并 cd 到它
d	pop last register arena	弹出最后一个寄存器 arena
d	pop register state	弹出寄存器状态
d	pop to the previous flagspace	弹出到上一个标志空间
d	pop to the previous metaspace	弹出到上一个元空间
d	pop to the previous zignspace	弹出到上一个 zignspace
d	pops twice, compare and update esil flags	弹出两次，比较并更新 esil 标志
d	posix shell aliases only	仅 posix shell 别名
d	prefix for posix shells like exit and export	posix shell 的前缀，如 exit 和 export
d	prefix form of the temporary seek (@addr@'cmd for raw calls)	临时定位的前缀形式（@addr@'cmd 用于原始调用）
d	print 'wx' r2 commands	打印 'wx' r2 命令
d	print 1 byte in memory	打印内存中的 1 字节
d	print 16bit wide string	打印 16 位宽字符串
d	print 2 bytes in memory	打印内存中的 2 字节
d	print 3 times the following format (bifc)	将以下格式打印 3 次（bifc）
d	print 32bit wide string	打印 32 位宽字符串
d	print 3D stereogram image of current block	打印当前块的 3D 立体图图像
d	print 4 bytes in memory	打印内存中的 4 字节
d	print 4 or 8 bytes depending on asm.bits	根据 asm.bits 打印 4 或 8 字节
d	print 8 bytes in memory	打印内存中的 8 字节
d	print BEAT time (Swatch Internet Time)	打印 BEAT 时间（Swatch 互联网时间）
d	print DOS time (32 bit `cfg.bigendian`) Since January 1, 1980	打印 DOS 时间（32 位 `cfg.bigendian`）自 1980 年 1 月 1 日起
d	print ESIL expression from hexpairs	从十六进制对打印 ESIL 表达式
d	print ESIL expression of the given assembly expression	打印给定汇编表达式的 ESIL 表达式
d	print HFS time (32 bit `cfg.bigendian`) Since January 1, 1904	打印 HFS 时间（32 位 `cfg.bigendian`）自 1904 年 1 月 1 日起
d	print JSON path from 0 to the current offset	打印从 0 到当前偏移的 JSON 路径
d	print N instructions in JSON	以 JSON 打印 N 条指令
d	print N instructions/bytes (f=func)	打印 N 条指令/字节（f=函数）
d	print N raw bytes (in lines or hexblocks, 'g'unzip)	打印 N 个原始字节（按行或十六进制块，'g' 解压）
d	print N url encoded bytes (w=wide)	打印 N 个 url 编码字节（w=宽）
d	print NTFS time (64 bit `cfg.bigendian`) Since January 1, 1601	打印 NTFS 时间（64 位 `cfg.bigendian`）自 1601 年 1 月 1 日起
d	print QR code with current string in current offset	以当前偏移处的当前字符串打印 QR 码
d	print QR code with the current 32 bytes	以当前 32 字节打印 QR 码
d	print QR code with the first Nbytes	以前 N 字节打印 QR 码
d	print UNIX time (32 bit `cfg.bigendian`) Since January 1, 1970	打印 UNIX 时间（32 位 `cfg.bigendian`）自 1970 年 1 月 1 日起
d	print a message	打印一条消息
d	print a size 10 array of the xiz struct with its field names	打印 xiz 结构体的大小为 10 的数组及其字段名
d	print all calls from this function	打印此函数的所有调用
d	print all calls from this function in JSON format	以 JSON 格式打印此函数的所有调用
d	print all possible opcodes (byte per byte)	打印所有可能的操作码（逐字节）
d	print all values of enum for given name	打印给定名称的枚举的所有值
d	print an array of 4 words and then an array of 7 integers	打印一个 4 个字的数组，然后是一个 7 个整数的数组
d	print an array with sqw struct along with its field names	打印 sqw 结构体的数组及其字段名
d	print an fixed size str, widechar, and var	打印固定大小的 str、widechar 和 var
d	print any type of string (psp/psw/psW/psz/..)	打印任何类型的字符串（psp/psw/psW/psz/..）
d	print as indented JSON	打印为缩进的 JSON
d	print as indented JSON from 0 to the current offset	打印从 0 到当前偏移的缩进 JSON
d	print asn1, pkcs7 or x509	打印 asn1、pkcs7 或 x509
d	print assembly expression from hexpairs (alias for pdx, pix)	从十六进制对打印汇编表达式（pdx、pix 的别名）
d	print assembly expression from hexpairs and show hexpairs	从十六进制对打印汇编表达式并显示十六进制对
d	print buffer filled with 0xff	打印填充 0xff 的缓冲区
d	print buffer filled with zeros	打印填充零的缓冲区
d	print bytes as colors in palette	以调色板颜色打印字节
d	print bytes based on asm.bits	根据 asm.bits 打印字节
d	print bytes of current block in bars	以条形打印当前块的字节
d	print clipboard (yp) run python script (py:file) oneliner `py print(1)` or stdin slurp `py-`	打印剪贴板（yp）运行 python 脚本（py:file）单行 `py print(1)` 或 stdin 输入 `py-`
d	print contents of clipboard	打印剪贴板内容
d	print contents of clipboard as string	以字符串打印剪贴板内容
d	print contents of clipboard in hexadecimal	以十六进制打印剪贴板内容
d	print contents of clipboard in hexpairs	以十六进制对打印剪贴板内容
d	print current address	打印当前地址
d	print current address with N padded zeros (defaults to 8)	打印当前地址并填充 N 个零（默认为 8）
d	print current basic block information	打印当前基本块信息
d	print current block as indented JSON	将当前块打印为缩进 JSON
d	print current block with format and length	以格式与长度打印当前块
d	print current time	打印当前时间
d	print debruijn pattern (see ragg2 -P, -q and wopD)	打印 debruijn 模式（参见 ragg2 -P、-q 和 wopD）
d	print decompressed xz block	打印解压的 xz 块
d	print different timestamps	打印不同的时间戳
d	print disasm summary, showing referenced names	打印反汇编摘要，显示引用的名称
d	print disassembly in columns (see hex.cols and pdi)	按列打印反汇编（参见 hex.cols 和 pdi）
d	print esil of N bytes	打印 N 字节的 esil
d	print esil of N instructions	打印 N 条指令的 esil
d	print esil of all the function basic blocks	打印函数所有基本块的 esil
d	print esil of the instructions found in N bytes	打印 N 字节中找到的指令的 esil
d	print flags and comments r2 commands for all the strings	为所有字符串打印标志和注释 r2 命令
d	print formatted bitfield in ascii art	以 ascii art 打印格式化的位域
d	print formatted bitfields	打印格式化的位域
d	print formatted data (pf.name, pf.name $<expr>)	打印格式化数据（pf.name、pf.name $<expr>）
d	print function instructions	打印函数指令
d	print function signature filling the values from current reg and stack state	从当前寄存器和栈状态填充值打印函数签名
d	print functions map	打印函数映射
d	print gunzipped data of current block	打印当前块的 gunzip 数据
d	print hexpairs honoring hex.cols	遵循 hex.cols 打印十六进制对
d	print hexpairs in JSON array	以 JSON 数组打印十六进制对
d	print hexpairs of basic block	打印基本块的十六进制对
d	print hexpairs of function (linear)	打印函数的十六进制对（线性）
d	print hexpairs of the given assembly expression	打印给定汇编表达式的十六进制对
d	print hexpairs string	打印十六进制对字符串
d	print in JSON commands what's been yanked	以 JSON 命令打印已 yank 的内容
d	print in r2 commands what's been yanked	以 r2 命令打印已 yank 的内容
d	print incremental byte pattern (honors lower bits of current address and block size)	打印增量字节模式（遵循当前地址和块大小的低位）
d	print incremental dword pattern	打印增量双字模式
d	print incremental qword pattern	打印增量四字模式
d	print incremental word pattern	打印增量字模式
d	print inheritance ascii graph	打印继承 ascii 图
d	print instructions	打印指令
d	print instructions of basic block	打印基本块的指令
d	print instructions of function	打印函数的指令
d	print inverted QR code	打印反转的 QR 码
d	print key in randomart	以 randomart 打印密钥
d	print key in randomart whole-screen mosaic	以 randomart 全屏马赛克打印密钥
d	print latin alphabet patterns (lowercase/uppercase)	打印拉丁字母模式（小写/大写）
d	print libc++ std::string (same-endian, ascii, zero-terminated)	打印 libc++ std::string（同字节序、ascii、零终止）
d	print libmagic data (see pm? and /m?)	打印 libmagic 数据（参见 pm? 和 /m?）
d	print linear function byte:mask pattern (zero-filled bbgaps)	打印线性函数字节:掩码模式（零填充 bbgaps）
d	print list of data (pl Ffvc)	打印数据列表（pl Ffvc）
d	print loaded struct types	打印已加载的结构体类型
d	print loaded union types	打印已加载的联合体类型
d	print nested anonymous structures	打印嵌套匿名结构
d	print nibble bits as colors in palette	以调色板颜色打印半字节位
d	print nibbles as colors in palette	以调色板颜色打印半字节
d	print numeric pin patterns	打印数字 pin 模式
d	print operation applied to block (see po?)	打印应用于块的操作（参见 po?）
d	print output of 'ls' and grep for 'txt'	打印 'ls' 的输出并过滤 'txt'
d	print pascal string	打印 pascal 字符串
d	print pascal/wide/zero-terminated strings	打印 pascal/宽/零终止字符串
d	print patterns, (see pp?)	打印模式，（参见 pp?）
d	print r2 commands addings comments for each string reference	打印为每个字符串引用添加注释的 r2 命令
d	print r2 commands creating flags for each register inside the arena offset	打印为 arena 偏移内每个寄存器创建标志的 r2 命令
d	print raw GUNZIPped block	打印原始 GUNZIP 块
d	print raw deflate decompressed data (no ZLIB headers)	打印原始 deflate 解压数据（无 ZLIB 头）
d	print raw image, 1bit image, honor hex.cols	打印原始图像，1 位图像，遵循 hex.cols
d	print raw with lines offsets	打印带行偏移的原始数据
d	print raw zero terminated string	打印原始零终止字符串
d	print recovered data as json	以 json 打印恢复的数据
d	print signed short (2 bytes) value. Use N instead of n for printing unsigned values	打印有符号短整型（2 字节）值。使用 N 代替 n 打印无符号值
d	print string constructed with immediates (Swift)	打印由立即数构造的字符串（Swift）
d	print string in screen (wrap width)	在屏幕中打印字符串（自动换行宽度）
d	print string inside curseek	打印 curseek 内的字符串
d	print string until a first non-printable character	打印字符串直到第一个非可打印字符
d	print string until newline	打印字符串直到换行
d	print strings in current block	打印当前块中的字符串
d	print table as r2 commands	以 r2 命令形式打印表
d	print table in csv format (comma comma)	以 csv 格式打印表 (逗号 逗号)
d	print table in json format	以 json 格式打印表
d	print the content at given offset with flag	打印给定偏移处带标志的内容
d	print the dominator tree as ASCII art	以 ASCII art 打印支配树
d	print the dominator tree as Graphviz dot	以 Graphviz dot 打印支配树
d	print the dominator tree as JSON	以 JSON 打印支配树
d	print the dyncc syntax reference; if the current function uses dyncc, also show its resolved expression and arg/ret homes	打印 dyncc 语法参考；如果当前函数使用 dyncc，还显示其解析后的表达式和参数/返回值位置
d	print the gadgets as r2 commands	以 r2 命令打印 gadget
d	print the iwq format with foo, bar, troll as the respective names for the fields	打印 iwq 格式，分别以 foo、bar、troll 作为字段名
d	print the mangled flag name using the raw name, see the ' command prefix	使用原始名称打印混淆后的标志名，参见 ' 命令前缀
d	print the pointers with given labels	打印带给定标签的指针
d	print the project script file (Like P*, but requires a project)	打印项目脚本文件（类似 P*，但需要项目）
d	print the size of (named) format in bytes	打印（命名）格式的大小（字节）
d	print them all	全部打印
d	print time stamps with labels troll and plop	打印带标签 troll 和 plop 的时间戳
d	print utf16 unicode (json)	打印 utf16 unicode（json）
d	print value as string (alias for ps)	以字符串打印值（ps 的别名）
d	print value located 4 bytes before current offset	打印位于当前偏移前 4 字节的值
d	print value located 6 bytes from current offset	打印距当前偏移 6 字节的值
d	print value with any endian (reorder bytes with the 1234 order)	打印任意字节序的值（按 1234 顺序重排字节）
d	print value(s) only for named format. Useful for one-liners	仅打印命名格式的值。对单行命令有用
d	print write commands to replicate the patches in the current cache layer	打印写命令以复制当前缓存层中的补丁
d	print zero-terminated string	打印零终止字符串
d	print zoom view (see pz?)	打印缩放视图（参见 pz?）
d	print, println, printf, printfln	print、println、printf、printfln
d	printable chars with real offset (hyew)	带真实偏移的可打印字符（hyew）
d	printn project script as r2 commands	以 r2 命令打印项目脚本
d	prints SHELL value	打印 SHELL 值
d	prints an array of structs	打印结构体数组
d	prints return type function(arg1, arg2...), see afij	打印返回类型 function(arg1, arg2...)，参见 afij
d	prioritize map with corresponding id	优先使用对应 id 的映射
d	prioritize maps of the bin associated with the binid	优先使用与 binid 关联的 bin 的映射
d	progress bar at 32 percentage	以 32% 显示进度条
d	project are stored in dir.projects	项目存储在 dir.projects 中
d	project management utilities	项目管理工具
d	prompt for number or Yes,No,Msg,Key,Path and store in $$?	提示输入数字或 Yes,No,Msg,Key,Path 并存入 $$?
d	propagate types for every function (aaft)	为每个函数传播类型（aaft）
d	proportional segments bar	比例分段条
d	propose name for current function (see anal.slow and 'aan')	为当前函数建议名称（参见 anal.slow 和 'aan'）
d	pseudo decompile function in current offset	伪反编译当前偏移处的函数
d	pseudo disassembler output in C-like syntax	以 C 类似语法输出伪反汇编
d	pseudo-decompile with C helpers around	带 C 辅助函数的伪反编译
d	pull logs from remote r2 instance specified by http.sync	从 http.sync 指定的远程 r2 实例拉取日志
d	push	压入
d	push a new io cache layer	压入新的 io 缓存层
d	push a new register arena for each type	为每种类型压入新的寄存器 arena
d	push previous flagspace and set	压入上一个标志空间并设置
d	push previous metaspace and set	压入上一个元空间并设置
d	push previous zignspace and set	压入上一个 zignspace 并设置
d	push register state	压入寄存器状态
d	put a breakpoint into every no-return function	在每个 no-return 函数中放置断点
d	quadword (8 bytes)	四字（8 字节）
d	query comma separated values	查询逗号分隔的值
d	query imports with table syntax	使用表语法查询导入
d	query stored gadget klass	查询已存储小工具类别
d	query/filter current table (non-destructive)	查询/过滤当前表 (非破坏性)
d	queue <cmd> to be executed later when possible	将 <cmd> 排队以便稍后尽可能执行
d	quiet C (include-friendly)	静默 C（对 include 友好）
d	quiet output (one file per line)	静默输出（每行一个文件）
d	quiet plaintext (stripped symbol, no arg names or raw)	静默纯文本（剥离符号，无参数名或原始）
d	quiet print format (do now show address)	静默打印格式（不显示地址）
d	quiet yara	静默 yara
d	quit program	退出程序
d	quit program with a return value	以返回值退出程序
d	quit with return value 1	以返回值 1 退出
d	quit with return value a-b	以返回值 a-b 退出
d	quit, chose to kill process, chose to save project	退出，选择杀死进程，选择保存项目
d	quit, chose to kill process, chose to save project 	退出，选择杀死进程，选择保存项目
d	quote to not evaluate special chars	引用以不评估特殊字符
d	r2 commands	r2 命令
d	random bytes (alias for 'wr $b')	随机字节（'wr $b' 的别名）
d	re-apply snapshot	重新应用快照
d	read but never written	读取但从未写入
d	read byte at given address	读取给定地址的字节
d	read bytes from fd into (char*)addr	从 fd 读取字节到 (char*)addr
d	read from stdin until ^D	从 stdin 读取直到 ^D
d	read trace sessions from disk	从磁盘读取跟踪会话
d	rebase all flags, bin.info, breakpoints and analysis	重定位所有标志、bin.info、断点和分析
d	rebase current bin object	重定位当前 bin 对象
d	reconstruct all functions in r2 commands	以 r2 命令重建所有函数
d	recover class info from all findable RTTI (see ac)	从所有可找到的 RTTI 恢复类信息（参见 ac）
d	recursive disassemble across the function graph	跨函数图递归反汇编
d	recursive disassemble across the function graph (from current basic block)	跨函数图递归反汇编（从当前基本块）
d	recursive disassemble block size bytes without analyzing functions	递归反汇编块大小字节而不分析函数
d	recursive help for the given cmd	对给定命令的递归帮助
d	recursive remove	递归移除
d	recursively scan FLIRT files (glob pattern)	递归扫描 FLIRT 文件（glob 模式）
d	redirect STDERR of 'cmd' to 'file'	将 'cmd' 的标准错误重定向到 'file'
d	redirect STDOUT of 'cmd' to 'file'	将 'cmd' 的标准输出重定向到 'file'
d	redirect html output of 'cmd' to 'file'	将 'cmd' 的 html 输出重定向到 'file'
d	redo seek	重做 seek
d	redo undone change (TODO)	重做已撤销的更改（TODO）
d	references graph	引用图
d	refine the analysis to find more functions after aaaa	在 aaaa 之后细化分析以找到更多函数
d	register new file:line source details, r2 will slurp the line	注册新的 file:line 源详情，r2 将读取该行
d	register new source details for given address using base64	使用 base64 为给定地址注册新的源详情
d	register telescoping using the calling conventions order	使用调用约定顺序注册 telescoping
d	register values read	读取的寄存器值
d	registers written	写入的寄存器
d	related to conditional flag registers	与条件标志寄存器相关
d	reload current theme	重新加载当前主题
d	reload the current buffer for setting of the bin (use once only)	重新加载当前缓冲区以设置 bin（仅使用一次）
d	relocate all flags matching from&~m	重定位所有匹配 from&~m 的标志
d	relocate current map	重定位当前映射
d	relocate map with corresponding id	重定位对应 id 的映射
d	remote commands:	远程命令:
d	remove a node with title "title1"	移除标题为 "title1" 的节点
d	remove all annotations for current file	移除当前文件的所有注释
d	remove all flagspaces	移除所有标志空间
d	remove all flagzones	移除所有标志区
d	remove all highlights on current instruction	移除当前指令上的所有高亮
d	remove all hints	移除所有提示
d	remove all hosts or host 'fd'	移除所有主机或主机 'fd'
d	remove all maps	移除所有映射
d	remove all metaspaces	移除所有元空间
d	remove all no-return references	移除所有 no-return 引用
d	remove all or given var	移除所有或给定变量
d	remove all pins	移除所有 pin
d	remove all the cached codeline information	移除所有缓存的代码行信息
d	remove all the gadgets	移除所有 gadget
d	remove all the highlight hints	移除所有高亮提示
d	remove all type analysis annotations in the current metaspace	移除当前元空间中的所有类型分析注释
d	remove all types	移除所有类型
